jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|timestamp_weekend:radius,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius,  modelParams|sensorParams|encoders|traffic:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=traffic,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=traffic, 
1037,  3344,  completed,  eof,  2015-03-17 04:36:07,  2015-03-17 04:36:11,  4,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.58252473701.modelParams|clParams|alpha_0.0395247505482.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_5.0625.modelParams|sensorParams|encoders|_classifierInput|n_221.modelParams|spParams|synPermInactiveDec_0.0442688668768,  144,  None,  4.58252473701,  0.0395247505482,  11,  13,  2,  5.0625,  None,  221,  0.0442688668768,  15.2847272599,  21.6435221882, 
1037,  3345,  completed,  eof,  2015-03-17 04:36:08,  2015-03-17 04:36:11,  3,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0178325428905.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.82284238032.modelParams|sensorParams|encoders|_classifierInput|n_103.modelParams|spParams|synPermInactiveDec_0.0685956521553,  144,  1,  None,  0.0178325428905,  10,  13,  2,  4.82284238032,  None,  103,  0.0685956521553,  14.1337496502,  20.0137116584, 
1037,  3346,  completed,  eof,  2015-03-17 04:36:10,  2015-03-17 04:36:14,  4,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.43871289448.modelParams|clParams|alpha_0.0283753741777.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_5.412383379.modelParams|sensorParams|encoders|_classifierInput|n_171.modelParams|spParams|synPermInactiveDec_0.0814041996848,  144,  None,  4.43871289448,  0.0283753741777,  10,  13,  2,  5.412383379,  None,  171,  0.0814041996848,  15.1107952813,  21.3972305421, 
1037,  3347,  completed,  eof,  2015-03-17 04:36:11,  2015-03-17 04:36:14,  3,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0434030922329.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.81409269593.modelParams|sensorParams|encoders|_classifierInput|n_235.modelParams|spParams|synPermInactiveDec_0.0914108527422,  144,  1,  None,  0.0434030922329,  10,  12,  2,  4.81409269593,  None,  235,  0.0914108527422,  16.956649385,  24.0110020258, 
1037,  3348,  completed,  eof,  2015-03-17 04:36:11,  2015-03-17 04:36:15,  4,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.43871289448.modelParams|clParams|alpha_0.0283753741777.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_5.412383379.modelParams|sensorParams|encoders|_classifierInput|n_171.modelParams|spParams|synPermInactiveDec_0.0814041996848,  144,  None,  4.43871289448,  0.0283753741777,  10,  13,  2,  5.412383379,  None,  171,  0.0814041996848,  15.1107952813,  21.3972305421, 
1037,  3349,  completed,  eof,  2015-03-17 04:36:11,  2015-03-17 04:36:15,  4,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0234792790955.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.80737518381.modelParams|sensorParams|encoders|_classifierInput|n_88.modelParams|spParams|synPermInactiveDec_0.0632221907918,  144,  1,  None,  0.0234792790955,  10,  13,  2,  4.80737518381,  None,  88,  0.0632221907918,  14.1460950778,  20.0311930652, 
1037,  3350,  completed,  eof,  2015-03-17 04:36:14,  2015-03-17 04:36:19,  5,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_2.8.modelParams|clParams|alpha_0.02008.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_5.43577767179.modelParams|sensorParams|encoders|_classifierInput|n_127.modelParams|spParams|synPermInactiveDec_0.08006,  144,  None,  2.8,  0.02008,  10,  13,  2,  5.43577767179,  None,  127,  0.08006,  15.1277863253,  21.4212902476, 
1037,  3351,  completed,  eof,  2015-03-17 04:36:15,  2015-03-17 04:36:18,  3,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.015591657978.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.9150733788.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|spParams|synPermInactiveDec_0.0597311800287,  144,  1,  None,  0.015591657978,  10,  14,  3,  4.9150733788,  None,  52,  0.0597311800287,  13.7917003994,  19.5293621229, 
1037,  3362,  completed,  eof,  2015-03-17 04:36:15,  2015-03-17 04:36:19,  4,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.02246811688.modelParams|clParams|alpha_0.0285055225265.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_5.30088645092.modelParams|sensorParams|encoders|_classifierInput|n_170.modelParams|spParams|synPermInactiveDec_0.0753587358571,  144,  None,  4.02246811688,  0.0285055225265,  10,  13,  2,  5.30088645092,  None,  170,  0.0753587358571,  14.4701382385,  20.4900455668, 
1037,  3373,  completed,  eof,  2015-03-17 04:36:16,  2015-03-17 04:36:19,  3,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.014702879578.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.7785529754.modelParams|sensorParams|encoders|_classifierInput|n_102.modelParams|spParams|synPermInactiveDec_0.0756698163894,  144,  1,  None,  0.014702879578,  9,  13,  2,  4.7785529754,  None,  102,  0.0756698163894,  14.5921578293,  20.6628280886, 
