jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|traffic:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=traffic,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=traffic, 
1040,  3664,  completed,  eof,  2015-03-17 22:05:43,  2015-03-17 22:05:49,  6,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|traffic:n_272.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  656,  0.05005,  11,  14,  3,  272,  275,  0.05015,  6.17764701011,  9.68796304084, 


jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|timestamp_weekend:radius,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius,  modelParams|sensorParams|encoders|traffic:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=traffic,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=traffic, 
1041,  3725,  completed,  eof,  2015-03-17 22:08:22,  2015-03-17 22:08:32,  10,  modelParams|clParams|alpha_0.0145852851107.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.72020278056.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|spParams|synPermInactiveDec_0.0989798227547,  656,  None,  None,  0.0145852851107,  9,  12,  2,  1.72020278056,  None,  52,  0.0989798227547,  8.75724314248,  13.7333596052, 
1041,  3736,  completed,  eof,  2015-03-17 22:08:23,  2015-03-17 22:08:32,  9,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_11.482524737.modelParams|clParams|alpha_0.0994647505482.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0112901772453,  656,  None,  11.482524737,  0.0994647505482,  12,  16,  5,  None,  None,  521,  0.0112901772453,  8.09684606285,  12.6977059835, 
1041,  3737,  completed,  eof,  2015-03-17 22:08:23,  2015-03-17 22:08:33,  10,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.00958991421899.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_80.modelParams|spParams|synPermInactiveDec_0.0955441272355,  656,  1,  None,  0.00958991421899,  9,  12,  1,  None,  None,  80,  0.0955441272355,  11.628269981,  18.2357861529, 
1041,  3738,  completed,  eof,  2015-03-17 22:08:32,  2015-03-17 22:08:47,  15,  modelParams|clParams|alpha_0.055045.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|traffic:n_296.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|spParams|synPermInactiveDec_0.055135,  656,  None,  None,  0.055045,  11,  14,  3,  None,  296,  299,  0.055135,  6.07764135838,  9.53113131247, 
1041,  3739,  completed,  eof,  2015-03-17 22:08:33,  2015-03-17 22:08:46,  13,  modelParams|clParams|alpha_0.00683814325661.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.33474624057.modelParams|sensorParams|encoders|_classifierInput|n_77.modelParams|spParams|synPermInactiveDec_0.0941177183451,  656,  None,  None,  0.00683814325661,  9,  12,  2,  1.33474624057,  None,  77,  0.0941177183451,  10.2815697731,  16.1238523018, 
1041,  3760,  completed,  eof,  2015-03-17 22:08:33,  2015-03-17 22:08:45,  12,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_9.24004947402.modelParams|clParams|alpha_0.0839445010964.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_497.modelParams|spParams|synPermInactiveDec_0.00732535449062,  656,  None,  9.24004947402,  0.0839445010964,  12,  15,  4,  None,  None,  497,  0.00732535449062,  8.50420246655,  13.3365339672, 
1041,  3761,  completed,  eof,  2015-03-17 22:08:34,  2015-03-17 22:08:46,  12,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.095015,  656,  1,  None,  0.0001,  9,  12,  1,  None,  None,  28,  0.095015,  9.16309001507,  14.369820299, 
1041,  3762,  completed,  eof,  2015-03-17 22:08:46,  2015-03-17 22:09:00,  14,  modelParams|clParams|alpha_0.0355647148893.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|traffic:n_200.modelParams|sensorParams|encoders|_classifierInput|n_300.modelParams|spParams|synPermInactiveDec_0.0511701772453,  656,  None,  None,  0.0355647148893,  11,  14,  2,  None,  200,  300,  0.0511701772453,  6.84552549777,  10.735349221, 
1041,  3763,  completed,  eof,  2015-03-17 22:08:46,  2015-03-17 22:08:59,  13,  modelParams|clParams|alpha_0.0258187134779.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.77515180169.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0920773638544,  656,  None,  None,  0.0258187134779,  9,  12,  2,  2.77515180169,  None,  28,  0.0920773638544,  9.03791608987,  14.1735189631, 
1041,  3764,  completed,  eof,  2015-03-17 22:08:46,  2015-03-17 22:08:57,  11,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_11.425.modelParams|clParams|alpha_0.095005.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.005285,  656,  None,  11.425,  0.095005,  12,  16,  5,  None,  None,  521,  0.005285,  7.96552224436,  12.4917602087, 
